transcript_id,10-100,10-D,8-100,8-D,9-100,9-D
Prupe.4G097700.1_v2.0.a1,3,0,2,3,3,0
Prupe.5G117800.1_v2.0.a1,2087,2007,2754,2508,1757,1881
Prupe.7G009000.1_v2.0.a1,0,0,0,0,0,0
MSTRG.7219.8,92,3,0,35,51,6
Prupe.6G205100.1_v2.0.a1,45,0,109,101,74,100
Prupe.5G174000.1_v2.0.a1,578,3401,595,2939,420,2103
MSTRG.11277.2,29,9,28,13,13,0
Prupe.1G105800.2_v2.0.a1,0,0,0,0,0,0
MSTRG.7219.7,16,16,50,19,6,0
Prupe.2G132100.1_v2.0.a1,0,2,1,2,0,5
Prupe.1G317100.1_v2.0.a1,81,49,33,66,66,89
Prupe.2G251300.1_v2.0.a1,213,275,153,160,211,259
Prupe.6G299600.1_v2.0.a1,18,201,164,195,125,134
Prupe.3G079200.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G267100.9_v2.0.a1,5,3,0,0,0,2
Prupe.3G315200.1_v2.0.a1,54,67,57,61,40,83
Prupe.6G176200.1_v2.0.a1,1,0,1,0,0,0
Prupe.3G025400.2_v2.0.a1,62,297,282,538,55,508
Prupe.6G142000.1_v2.0.a1,4,2,6,2,6,1
Prupe.1G583400.7_v2.0.a1,23,48,60,60,33,37
Prupe.3G097000.1_v2.0.a1,129,31,27,419,763,31
Prupe.4G211800.1_v2.0.a1,87,112,79,139,65,70
MSTRG.5864.2,281,5,254,14,219,0
Prupe.2G078600.1_v2.0.a1,8,9,12,7,11,6
Prupe.7G170100.2_v2.0.a1,666,569,818,446,578,478
Prupe.4G085500.1_v2.0.a1,101,56,103,61,80,59
Prupe.7G017800.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G062500.1_v2.0.a1,16,11,16,11,17,14
MSTRG.12121.4,48,77,100,246,131,160
MSTRG.3373.3,12,55,11,10,4,28
MSTRG.3373.2,27,34,70,0,0,0
Prupe.8G182200.1_v2.0.a1,629,809,44,192,751,19
Prupe.3G224900.5_v2.0.a1,0,0,0,0,0,0
Prupe.7G033600.1_v2.0.a1,0,0,0,2,0,0
Prupe.8G193500.5_v2.0.a1,261,32,142,0,303,17
MSTRG.20256.1,75,0,87,118,87,93
Prupe.8G265200.9_v2.0.a1,0,0,0,0,0,0
Prupe.2G162100.1_v2.0.a1,0,1,0,0,0,0
Prupe.1G464100.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G336500.1_v2.0.a1,1,35,163,0,0,28
Prupe.1G102600.1_v2.0.a1,569,1053,670,990,514,835
Prupe.2G111300.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G175800.1_v2.0.a1,307,76,398,84,329,89
Prupe.1G326500.1_v2.0.a1,0,0,2,0,0,0
Prupe.6G226200.1_v2.0.a1,21,30,15,48,10,27
Prupe.6G326700.1_v2.0.a1,856,482,975,559,818,255
Prupe.3G205700.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G053300.4_v2.0.a1,0,0,0,0,0,0
MSTRG.10646.1,34,52,12,128,48,150
Prupe.4G132000.2_v2.0.a1,150,0,18,0,0,72
Prupe.6G106200.23_v2.0.a1,0,0,37,0,0,0
Prupe.2G254800.2_v2.0.a1,8,1,4,0,5,0
Prupe.3G121700.8_v2.0.a1,0,26,70,41,27,39
Prupe.1G404300.1_v2.0.a1,0,9,38,0,6,5
Prupe.5G153600.1_v2.0.a1,950,1197,1062,1087,766,735
Prupe.2G107800.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G127500.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G371800.1_v2.0.a1,527,1238,532,1130,271,1122
Prupe.7G072500.1_v2.0.a1,144,257,175,336,109,179
Prupe.2G223900.1_v2.0.a1,3,0,3,0,1,4
Prupe.2G092000.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G522700.1_v2.0.a1,22,13,28,10,19,13
Prupe.1G440400.1_v2.0.a1,0,30,0,23,0,20
Prupe.1G115800.1_v2.0.a1,18,99,42,45,19,45
Prupe.4G087500.1_v2.0.a1,84,109,90,94,62,74
Prupe.3G294600.3_v2.0.a1,3,2,3,5,5,18
Prupe.4G062600.3_v2.0.a1,0,9,0,3,0,6
Prupe.1G489900.3_v2.0.a1,0,3,26,3,0,0
Prupe.5G175700.1_v2.0.a1,329,279,659,263,380,267
Prupe.4G144900.1_v2.0.a1,11,10,23,17,12,0
MSTRG.18179.1,31,33,47,0,36,30
Prupe.1G008300.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G189100.1_v2.0.a1,13,3,11,5,8,2
Prupe.6G092900.1_v2.0.a1,1543,242,1942,294,1508,184
Prupe.1G308700.11_v2.0.a1,55,32,50,164,14,0
MSTRG.12056.2,116,92,104,130,231,9
Prupe.1G143700.1_v2.0.a1,25,5,12,31,34,22
Prupe.5G142600.1_v2.0.a1,495,39,486,125,65,703
MSTRG.1733.1,97,62,90,65,81,37
MSTRG.17244.3,80,72,37,44,122,36
Prupe.6G361600.2_v2.0.a1,2126,1007,1361,983,1492,835
MSTRG.5012.3,244,100,343,67,253,125
Prupe.3G137600.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G084600.1_v2.0.a1,135,35,178,35,124,24
Prupe.4G016600.1_v2.0.a1,21,15,12,9,11,7
Prupe.2G173400.2_v2.0.a1,0,0,0,113,0,0
Prupe.3G274300.1_v2.0.a1,0,2,3,0,0,0
MSTRG.5507.3,16,16,6,0,0,23
MSTRG.5430.1,48,31,37,36,34,10
Prupe.4G139800.4_v2.0.a1,439,77,248,180,256,276
Prupe.1G536100.4_v2.0.a1,0,0,0,0,0,0
Prupe.1G166600.1_v2.0.a1,0,0,0,0,0,0
MSTRG.8982.1,130,104,109,123,176,72
Prupe.3G115600.1_v2.0.a1,405,179,448,173,285,166
Prupe.7G212000.3_v2.0.a1,0,0,0,0,0,0
Prupe.6G138200.5_v2.0.a1,0,23,25,0,0,1
Prupe.4G287700.2_v2.0.a1,1124,668,1227,623,801,525
Prupe.4G130200.1_v2.0.a1,0,0,0,0,0,0
MSTRG.11895.1,0,850,0,799,0,617
Prupe.6G252100.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G201300.1_v2.0.a1,693,2426,752,1876,543,1279
MSTRG.673.6,20,56,11,23,25,64
Prupe.1G073700.1_v2.0.a1,217,93,188,87,112,78
Prupe.6G310000.1_v2.0.a1,22,13,24,7,13,7
Prupe.7G267600.3_v2.0.a1,2,0,1,0,2,0
Prupe.1G517300.1_v2.0.a1,68,59,82,49,59,37
Prupe.1G344100.7_v2.0.a1,6,51,13,65,40,59
Prupe.7G127200.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G054300.6_v2.0.a1,150,0,247,0,214,0
Prupe.7G120300.5_v2.0.a1,33,0,51,0,0,0
MSTRG.20491.1,31,17,55,21,37,15
Prupe.6G093600.8_v2.0.a1,7,1,8,4,9,0
Prupe.2G021900.3_v2.0.a1,0,0,45,0,18,0
Prupe.2G264900.1_v2.0.a1,60,3,113,4,86,0
Prupe.1G488700.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G448600.1_v2.0.a1,57,27,43,23,28,23
Prupe.1G079700.1_v2.0.a1,0,0,0,1,2,1
Prupe.8G137600.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G049500.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G056600.1_v2.0.a1,23,0,32,0,26,0
Prupe.4G245700.2_v2.0.a1,62,3,68,97,85,280
Prupe.8G214200.3_v2.0.a1,3,0,0,0,0,0
Prupe.1G155100.1_v2.0.a1,106,69,128,107,80,57
Prupe.8G094800.1_v2.0.a1,9,0,3,2,0,0
Prupe.6G194000.1_v2.0.a1,139,328,145,310,78,247
Prupe.6G135500.9_v2.0.a1,3,0,28,63,117,0
Prupe.8G140900.1_v2.0.a1,4114,1645,5492,1941,3786,1203
Prupe.1G334900.1_v2.0.a1,1630,1118,1516,1237,1418,847
Prupe.3G294100.4_v2.0.a1,112,213,82,0,0,0
Prupe.8G090000.5_v2.0.a1,57,0,0,0,0,0
MSTRG.10391.7,4,5,149,57,4,8
Prupe.2G265800.3_v2.0.a1,0,43,3,1,0,38
MSTRG.19458.3,0,36,0,0,0,0
Prupe.6G154000.1_v2.0.a1,0,13,0,12,0,8
Prupe.2G021900.5_v2.0.a1,0,0,0,0,0,0
Prupe.1G382400.4_v2.0.a1,0,0,0,0,0,0
Prupe.6G220500.2_v2.0.a1,113,104,231,43,139,100
Prupe.1G583200.10_v2.0.a1,79,0,0,0,0,0
Prupe.1G520000.1_v2.0.a1,3,15,9,23,3,16
Prupe.6G336900.5_v2.0.a1,0,0,0,0,0,0
Prupe.2G019100.1_v2.0.a1,25,22,23,42,20,27
Prupe.7G091300.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G106700.1_v2.0.a1,196,172,210,171,149,177
Prupe.1G553400.1_v2.0.a1,8,13,5,12,6,12
Prupe.1G356400.1_v2.0.a1,12797,17992,19250,22702,15095,22915
Prupe.2G219100.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G400000.1_v2.0.a1,56,72,51,111,61,39
Prupe.1G452700.3_v2.0.a1,0,0,0,0,0,0
Prupe.5G243700.2_v2.0.a1,0,0,1,3,0,0
MSTRG.13315.4,48,39,113,61,35,43
Prupe.2G239700.2_v2.0.a1,369,462,219,635,609,650
MSTRG.592.2,21,9,36,16,16,9
Prupe.1G530900.7_v2.0.a1,4,0,0,0,0,0
MSTRG.1951.2,21,8,28,33,5,5
Prupe.6G131500.11_v2.0.a1,2,0,3,0,0,0
Prupe.7G224500.2_v2.0.a1,684,910,920,566,378,0
Prupe.3G065200.2_v2.0.a1,0,56,0,17,0,541
Prupe.6G214200.2_v2.0.a1,55,93,148,56,57,36
Prupe.3G298700.5_v2.0.a1,0,0,0,75,0,22
Prupe.2G296000.2_v2.0.a1,249,618,321,410,116,488
Prupe.2G042300.1_v2.0.a1,42,36,0,0,0,29
Prupe.6G039800.1_v2.0.a1,1056,559,1157,681,789,506
Prupe.1G268100.3_v2.0.a1,1684,1817,2085,2034,1730,1183
Prupe.4G119800.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G398400.1_v2.0.a1,113,93,145,80,88,65
Prupe.7G016500.1_v2.0.a1,534,19,1141,56,952,23
MSTRG.18125.2,0,0,39,0,0,0
Prupe.2G031500.6_v2.0.a1,0,0,0,0,0,0
Prupe.3G042500.5_v2.0.a1,0,0,0,0,0,0
Prupe.3G289500.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G312400.8_v2.0.a1,25,0,141,0,0,0
Prupe.7G183700.1_v2.0.a1,383,1646,372,1589,295,1207
Prupe.6G028500.3_v2.0.a1,0,0,0,0,0,0
Prupe.8G013200.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G060300.1_v2.0.a1,82,22,95,13,62,10
Prupe.5G012700.2_v2.0.a1,41,2,120,1,107,26
Prupe.5G193700.2_v2.0.a1,591,532,392,290,424,451
Prupe.4G281200.1_v2.0.a1,16,16,44,152,36,7
Prupe.2G213100.2_v2.0.a1,222,0,0,0,0,30
MSTRG.16410.18,23,3,4,12,4,0
Prupe.4G262900.1_v2.0.a1,0,0,0,1,0,0
Prupe.1G483800.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G183100.2_v2.0.a1,0,0,0,0,0,0
MSTRG.9997.1,5,32,7,32,4,25
Prupe.3G288900.1_v2.0.a1,65,36,70,36,47,31
Prupe.4G173800.2_v2.0.a1,0,0,0,0,93,0
Prupe.4G051800.10_v2.0.a1,0,35,34,8,0,0
Prupe.2G262700.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G030600.1_v2.0.a1,181,62,200,59,155,39
MSTRG.11003.2,64,93,61,102,28,11
MSTRG.3570.2,11,133,2,5,15,0
Prupe.4G044900.2_v2.0.a1,32,45,25,9,34,0
MSTRG.3570.1,28,174,39,0,13,301
MSTRG.20085.3,15,10,20,3,20,2
MSTRG.20085.2,81,10,103,10,6,16
Prupe.6G229100.1_v2.0.a1,227,215,283,209,227,168
MSTRG.18673.3,0,38,71,78,0,0
Prupe.5G125600.1_v2.0.a1,0,5,0,12,0,6
Prupe.4G090600.2_v2.0.a1,0,0,0,0,31,32
Prupe.1G195100.5_v2.0.a1,0,0,0,0,0,0
Prupe.7G081500.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G487600.4_v2.0.a1,0,0,0,0,0,0
Prupe.2G020600.3_v2.0.a1,0,0,0,0,0,0
MSTRG.6213.2,0,0,14,13,0,13
MSTRG.18131.1,2,0,155,0,0,2
Prupe.8G263800.1_v2.0.a1,29,983,20,853,15,691
MSTRG.19026.3,39,62,14,0,62,0
Prupe.4G144700.1_v2.0.a1,0,5,0,5,0,0
Prupe.6G208400.2_v2.0.a1,0,0,4,47,0,16
Prupe.6G336800.1_v2.0.a1,0,0,5,0,0,0
MSTRG.5252.3,0,31,0,70,25,45
Prupe.3G250900.1_v2.0.a1,2,2,2,1,1,1
Prupe.1G193500.2_v2.0.a1,1,0,0,0,0,0
Prupe.4G007800.1_v2.0.a1,64,0,67,107,21,80
MSTRG.7869.2,4,18,11,20,3,15
MSTRG.9234.3,325,156,402,187,278,79
Prupe.1G551000.1_v2.0.a1,132,54,128,3,81,0
MSTRG.14272.2,38,36,14,16,12,23
MSTRG.13498.2,0,10,7,3,0,0
MSTRG.8218.2,103,17,52,20,57,0
MSTRG.8218.3,0,0,6,3,13,0
MSTRG.18379.1,23,25,33,21,19,20
MSTRG.3961.4,14,5,24,2,17,0
Prupe.4G194700.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G127800.1_v2.0.a1,1,0,0,1,0,0
Prupe.7G038200.1_v2.0.a1,62,13,118,13,47,11
Prupe.5G015600.1_v2.0.a1,148,93,145,117,113,71
Prupe.1G182500.1_v2.0.a1,0,0,0,0,0,0
MSTRG.3506.7,0,0,0,0,0,79
Prupe.1G029500.1_v2.0.a1,0,11,0,11,0,14
Prupe.1G564700.1_v2.0.a1,2,1,3,1,2,0
Prupe.6G272400.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G155200.1_v2.0.a1,9,27,5,112,18,70
Prupe.3G039400.2_v2.0.a1,1,1,10,2,0,1
Prupe.7G248900.1_v2.0.a1,194,16283,368,8923,168,27963
Prupe.6G338400.2_v2.0.a1,302,180,299,124,198,0
Prupe.1G221800.3_v2.0.a1,0,120,267,432,0,117
MSTRG.16254.1,136,174,108,190,105,136
Prupe.1G415300.1_v2.0.a1,6989,10627,9185,10559,7613,9176
Prupe.6G239100.1_v2.0.a1,0,0,0,0,3,0
Prupe.1G165100.1_v2.0.a1,3356,5892,3481,4814,2207,2809
Prupe.6G057200.2_v2.0.a1,48,46,62,64,39,19
Prupe.4G007700.1_v2.0.a1,12,21,20,26,10,38
Prupe.3G187500.7_v2.0.a1,0,52,0,37,0,45
Prupe.7G229000.1_v2.0.a1,123,11,78,23,47,15
Prupe.8G170700.1_v2.0.a1,73,219,111,213,95,5
Prupe.5G169000.1_v2.0.a1,2,2,0,0,0,0
Prupe.2G308700.1_v2.0.a1,407,619,489,552,684,327
Prupe.3G070000.2_v2.0.a1,3,12,0,12,4,13
Prupe.4G114200.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G015800.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G127500.6_v2.0.a1,10,9,19,13,11,10
Prupe.3G037600.9_v2.0.a1,0,0,0,0,0,0
Prupe.3G307100.1_v2.0.a1,147,116,150,118,104,63
Prupe.6G193600.1_v2.0.a1,83,0,1,0,0,0
Prupe.2G257200.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G227300.1_v2.0.a1,449,288,491,267,380,151
Prupe.8G114000.1_v2.0.a1,941,659,989,674,692,402
Prupe.7G211200.1_v2.0.a1,466,644,399,719,295,504
Prupe.7G094500.1_v2.0.a1,639,1141,637,1150,416,585
Prupe.3G133300.1_v2.0.a1,4,0,0,0,4,0
Prupe.1G465300.1_v2.0.a1,176,119,199,453,185,212
Prupe.6G017200.1_v2.0.a1,5,1,2,128,1,84
MSTRG.4843.12,0,0,33,36,0,0
MSTRG.4843.10,70,43,58,28,56,16
MSTRG.4843.11,47,38,25,12,20,7
MSTRG.3173.15,0,0,0,35,7,12
MSTRG.3173.14,58,37,42,32,16,22
Prupe.6G231000.1_v2.0.a1,1,2,1,0,2,2
Prupe.2G254700.5_v2.0.a1,0,0,0,0,0,0
Prupe.4G001000.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G106200.13_v2.0.a1,0,0,0,0,0,0
Prupe.1G345300.1_v2.0.a1,1254,1480,1182,1066,756,921
Prupe.1G221600.1_v2.0.a1,775,746,924,813,764,463
Prupe.1G171900.1_v2.0.a1,2,8,1,12,2,5
MSTRG.4780.5,108,0,0,86,0,0
Prupe.6G334500.1_v2.0.a1,33,13,26,8,23,13
Prupe.6G321300.11_v2.0.a1,0,0,0,0,0,0
Prupe.2G281400.1_v2.0.a1,467,141,354,146,205,70
Prupe.1G440700.1_v2.0.a1,133,31,36,51,65,20
Prupe.1G574700.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G091400.1_v2.0.a1,59,151,46,113,30,174
Prupe.5G107200.8_v2.0.a1,11,9,11,5,196,0
MSTRG.17605.3,2,1,2,2,83,0
Prupe.2G196200.6_v2.0.a1,0,0,0,0,0,0
Prupe.2G100900.1_v2.0.a1,369,196,377,167,196,151
Prupe.6G234700.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G203400.1_v2.0.a1,299,320,358,326,252,264
Prupe.4G163400.3_v2.0.a1,0,0,0,0,0,0
MSTRG.9610.2,277,5807,138,5635,339,3037
Prupe.5G070400.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G110400.1_v2.0.a1,367,829,500,791,287,845
Prupe.2G193700.1_v2.0.a1,420,495,566,518,404,396
Prupe.8G213500.1_v2.0.a1,1,3,2,2,0,0
Prupe.4G258500.1_v2.0.a1,109,51,70,0,48,35
Prupe.3G313100.1_v2.0.a1,275,77,40,55,244,260
Prupe.5G032500.10_v2.0.a1,0,0,0,0,0,0
Prupe.1G127000.1_v2.0.a1,0,0,0,4,8,0
Prupe.1G171600.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G275300.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G004200.5_v2.0.a1,22,9,40,14,30,50
Prupe.2G295300.1_v2.0.a1,36,15,21,26,24,19
Prupe.8G066700.1_v2.0.a1,146,174,147,150,96,97
Prupe.1G323200.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G058200.2_v2.0.a1,0,0,4,0,19,0
Prupe.2G058900.2_v2.0.a1,211,87,80,87,141,0
Prupe.7G059500.1_v2.0.a1,0,1,0,1,0,0
MSTRG.2724.4,135,210,184,220,276,319
Prupe.3G269300.1_v2.0.a1,201,394,237,401,164,340
Prupe.8G091500.1_v2.0.a1,0,0,0,0,0,0
MSTRG.12263.6,0,0,0,0,9,44
MSTRG.6740.1,499,219,1182,194,1241,239
Prupe.6G224400.1_v2.0.a1,103,124,139,132,122,98
Prupe.8G267900.5_v2.0.a1,0,0,0,0,0,0
Prupe.4G022200.1_v2.0.a1,1,2,0,3,1,2
Prupe.1G409500.1_v2.0.a1,0,630,4,630,2,883
Prupe.7G267100.6_v2.0.a1,0,0,0,0,0,0
Prupe.2G128400.1_v2.0.a1,74,25,113,19,98,18
Prupe.4G213100.1_v2.0.a1,0,1,0,0,0,1
Prupe.8G137100.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G196400.1_v2.0.a1,0,11,0,9,0,4
Prupe.5G229200.5_v2.0.a1,0,0,0,2,0,0
Prupe.2G000700.1_v2.0.a1,466,294,557,249,356,151
Prupe.2G089300.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G029300.1_v2.0.a1,2,3,4,3,3,2
MSTRG.1537.3,0,0,22,0,0,7
MSTRG.1537.2,95,171,54,310,50,195
Prupe.4G205900.1_v2.0.a1,0,11,0,9,0,11
Prupe.1G035800.1_v2.0.a1,4,20,6,20,4,9
MSTRG.5335.2,73,65,75,124,37,111
Prupe.2G241100.2_v2.0.a1,255,201,154,255,196,124
Prupe.2G061300.1_v2.0.a1,207,304,354,315,277,241
Prupe.1G241200.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G276400.1_v2.0.a1,268,171,295,208,216,103
Prupe.6G147200.1_v2.0.a1,48,0,110,48,169,8
Prupe.7G172200.1_v2.0.a1,193,201,212,134,149,124
MSTRG.6555.4,0,0,0,0,22,0
Prupe.8G011600.1_v2.0.a1,6,7,6,6,3,3
MSTRG.6555.2,0,1,0,10,0,0
MSTRG.6555.3,61,43,4,0,0,0
Prupe.4G030900.1_v2.0.a1,39,76,39,70,26,70
Prupe.7G248400.14_v2.0.a1,0,0,0,0,0,0
MSTRG.2716.6,0,0,0,0,140,0
MSTRG.2716.5,0,42,50,136,0,0
MSTRG.2716.4,0,165,90,13,153,44
Prupe.1G517700.1_v2.0.a1,34,20,50,34,41,20
MSTRG.16689.5,0,45,9,11,0,35
Prupe.3G035700.3_v2.0.a1,0,67,15,75,0,96
Prupe.1G142700.15_v2.0.a1,36,0,148,0,0,0
Prupe.1G445900.1_v2.0.a1,3,1,2,1,0,0
Prupe.5G201500.2_v2.0.a1,155,77,98,0,0,0
Prupe.6G176600.10_v2.0.a1,0,0,0,0,0,0
Prupe.5G159300.1_v2.0.a1,0,0,2,0,2,4
Prupe.8G092700.1_v2.0.a1,0,23,0,31,0,14
Prupe.7G235600.3_v2.0.a1,0,0,42,0,0,0
Prupe.8G031200.1_v2.0.a1,8109,1194,10950,1581,9262,1201
MSTRG.2992.3,20,0,33,2,0,11
MSTRG.2992.2,142,39,226,37,198,27
Prupe.5G173600.6_v2.0.a1,0,0,0,0,0,0
Prupe.8G119900.1_v2.0.a1,80,2,89,1,102,0
Prupe.2G047700.2_v2.0.a1,0,0,0,0,0,0
Prupe.6G033200.3_v2.0.a1,6,3,3,2,7,2
Prupe.3G051600.1_v2.0.a1,0,0,0,0,0,2
Prupe.6G259100.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G221300.1_v2.0.a1,214,261,204,277,167,226
Prupe.8G030100.3_v2.0.a1,13,46,0,6,0,2
Prupe.4G048200.1_v2.0.a1,55,140,23,358,108,190
Prupe.5G209400.1_v2.0.a1,88,138,96,111,80,97
Prupe.6G131500.15_v2.0.a1,0,0,0,0,0,0
Prupe.2G172500.2_v2.0.a1,506,785,544,795,352,616
Prupe.7G064300.1_v2.0.a1,2352,765,3784,976,2921,625
Prupe.3G097300.4_v2.0.a1,0,0,0,0,0,0
Prupe.8G267500.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G143500.1_v2.0.a1,0,1,0,0,0,0
Prupe.2G101500.1_v2.0.a1,23,14,31,13,22,18
Prupe.1G095400.3_v2.0.a1,16,0,0,0,0,0
Prupe.6G111500.1_v2.0.a1,0,0,0,0,1,0
MSTRG.17166.9,0,34,0,0,37,0
Prupe.3G301300.3_v2.0.a1,0,0,0,0,0,0
Prupe.8G055300.5_v2.0.a1,2,3,6,3,2,4
Prupe.6G343900.1_v2.0.a1,61,188,17,14,6,12
Prupe.5G176800.1_v2.0.a1,131,240,158,298,96,177
MSTRG.17166.7,113,75,40,29,56,0
Prupe.5G181200.1_v2.0.a1,0,0,39,0,42,0
Prupe.1G198000.1_v2.0.a1,9,1,12,3,0,10
Prupe.1G333800.1_v2.0.a1,35,32,129,33,18,30
Prupe.2G315700.1_v2.0.a1,705,741,723,685,507,503
Prupe.6G281300.1_v2.0.a1,14,0,36,7,33,5
Prupe.7G118800.1_v2.0.a1,0,0,0,0,0,0
MSTRG.15792.2,150,194,496,377,299,89
Prupe.2G284900.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G219400.1_v2.0.a1,45,20,70,37,52,17
MSTRG.12424.1,23,10,26,13,10,9
Prupe.4G261600.1_v2.0.a1,0,0,0,0,0,0
Prupe.5G131200.1_v2.0.a1,5,41,10,46,9,36
Prupe.1G150400.3_v2.0.a1,2,0,8,2,0,13
Prupe.8G243500.7_v2.0.a1,3,0,0,0,0,0
Prupe.7G248400.6_v2.0.a1,0,0,0,0,0,0
Prupe.7G151000.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G063800.2_v2.0.a1,0,0,0,0,0,0
MSTRG.19209.4,61,210,0,72,0,10
Prupe.2G139800.1_v2.0.a1,1165,122,819,94,1095,111
Prupe.6G257000.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G275000.1_v2.0.a1,442,1029,334,393,513,687
Prupe.5G235700.4_v2.0.a1,0,0,0,0,0,0
MSTRG.1850.2,32,34,0,10,18,0
Prupe.1G422200.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G289200.1_v2.0.a1,0,0,0,107,67,0
Prupe.7G023400.12_v2.0.a1,0,0,0,0,0,0
Prupe.1G290600.1_v2.0.a1,634,183,750,165,394,121
Prupe.1G348600.1_v2.0.a1,2,4,1,0,3,1
Prupe.1G019300.1_v2.0.a1,0,1,0,0,0,0
Prupe.6G083800.2_v2.0.a1,38,0,0,0,0,0
Prupe.5G131600.1_v2.0.a1,0,13,57,0,5,0
Prupe.5G120300.1_v2.0.a1,0,4,170,0,0,0
Prupe.6G125500.1_v2.0.a1,9,0,9,0,4,0
Prupe.2G070100.1_v2.0.a1,5,0,0,6,4,0
Prupe.3G121800.1_v2.0.a1,24,77,16,84,7,82
MSTRG.15473.7,53,103,107,14,203,104
Prupe.1G397300.6_v2.0.a1,5,0,26,0,7,0
Prupe.6G253600.4_v2.0.a1,0,0,0,0,0,0
MSTRG.8402.3,0,0,95,0,21,0
MSTRG.6238.5,0,93,0,0,0,0
MSTRG.16483.4,91,82,314,200,197,15
MSTRG.16483.5,0,0,0,0,0,6
MSTRG.16483.6,117,76,147,115,91,58
Prupe.2G019800.1_v2.0.a1,538,325,570,539,519,411
Prupe.6G131600.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G182600.1_v2.0.a1,1435,1211,1112,635,1003,757
Prupe.4G154100.2_v2.0.a1,181,4,9,46,121,0
MSTRG.198.4,485,82,687,173,635,27
MSTRG.6641.2,71,53,94,21,55,24
Prupe.5G220700.3_v2.0.a1,529,106,556,130,393,75
Prupe.7G091700.4_v2.0.a1,0,0,0,0,0,0
Prupe.7G236800.1_v2.0.a1,497,127,568,135,384,118
Prupe.6G310400.4_v2.0.a1,0,0,0,0,0,0
Prupe.2G263600.2_v2.0.a1,0,0,0,0,0,0
Prupe.8G136900.1_v2.0.a1,56,44,72,52,46,31
MSTRG.14397.7,0,0,0,0,9,0
MSTRG.5433.4,0,0,0,5,0,0
MSTRG.10363.2,39,0,3,0,0,0
Prupe.7G161800.1_v2.0.a1,189,5,218,91,0,184
Prupe.2G308600.5_v2.0.a1,0,0,0,0,0,0
Prupe.3G043900.4_v2.0.a1,26,2,115,0,48,0
Prupe.5G012500.2_v2.0.a1,12,39,24,7,38,23
Prupe.1G468400.17_v2.0.a1,227,70,216,96,153,48
MSTRG.17466.1,785,1264,494,1273,897,628
Prupe.2G045900.2_v2.0.a1,0,0,70,0,0,0
Prupe.2G190000.1_v2.0.a1,131,26,138,34,104,26
Prupe.6G363600.12_v2.0.a1,0,127,140,123,107,182
Prupe.7G256500.1_v2.0.a1,92,120,99,91,50,88
Prupe.1G507300.1_v2.0.a1,48,15,62,12,42,10
Prupe.7G106300.1_v2.0.a1,1,0,0,0,0,0
Prupe.4G277200.1_v2.0.a1,991,339,1121,294,853,235
MSTRG.8456.1,212,80,276,129,186,75
MSTRG.670.1,572,126,230,25,93,211
MSTRG.12351.3,0,0,1,0,0,5
Prupe.7G003700.1_v2.0.a1,257,258,266,201,177,154
Prupe.2G324000.1_v2.0.a1,328,56,226,154,151,27
