transcript_id,D7-1,D7-2,D7-3,T3-1,T3-2,T3-3
Prupe.8G215400.1_v2.0.a1,12,0,0,0,113,3
Prupe.2G151900.1_v2.0.a1,418,266,281,0,0,0
Prupe.3G249000.1_v2.0.a1,39,38,31,38,44,17
Prupe.8G042000.5_v2.0.a1,0,0,0,0,0,0
Prupe.1G170200.1_v2.0.a1,36,36,35,93,64,37
Prupe.2G238800.2_v2.0.a1,417,313,362,23,37,34
Prupe.5G226700.1_v2.0.a1,695,456,387,663,870,381
Prupe.2G295000.2_v2.0.a1,0,7,0,15,11,0
Prupe.5G171600.1_v2.0.a1,888,668,626,955,1316,562
MSTRG.12841.6,93,101,202,227,249,118
Prupe.5G007200.1_v2.0.a1,759,433,483,1687,2086,914
Prupe.4G018600.1_v2.0.a1,216,142,137,153,192,85
Prupe.2G221800.2_v2.0.a1,0,0,0,0,39,0
Prupe.8G182900.1_v2.0.a1,121,62,54,20,55,6
Prupe.2G223700.2_v2.0.a1,275,114,0,0,0,0
Prupe.1G069700.2_v2.0.a1,0,0,0,0,22,0
Prupe.6G120800.3_v2.0.a1,0,19,24,9,3,2
Prupe.5G125100.1_v2.0.a1,2115,1301,1422,426,471,146
Prupe.7G264300.10_v2.0.a1,0,0,0,1,0,0
Prupe.5G221500.4_v2.0.a1,0,0,37,0,30,0
Prupe.1G068500.1_v2.0.a1,0,0,7,6,7,6
Prupe.1G292900.4_v2.0.a1,427,349,333,720,827,440
Prupe.1G587000.5_v2.0.a1,0,0,0,0,0,0
Prupe.4G197500.3_v2.0.a1,0,0,0,0,0,13
Prupe.3G136800.4_v2.0.a1,27,50,9,52,43,12
MSTRG.11586.2,0,99,0,0,0,0
Prupe.7G154100.2_v2.0.a1,1441,1007,894,6558,8424,3910
Prupe.8G194600.1_v2.0.a1,14,14,16,17,10,14
Prupe.6G046600.3_v2.0.a1,0,0,0,0,0,0
Prupe.2G004700.1_v2.0.a1,14,10,8,59,68,38
Prupe.8G261100.1_v2.0.a1,203,226,197,625,651,315
Prupe.1G489100.2_v2.0.a1,2,5,6,5,0,0
Prupe.1G404300.3_v2.0.a1,3,0,6,52,15,18
MSTRG.7076.2,0,90,0,0,2,0
Prupe.6G261600.1_v2.0.a1,984,688,748,1410,1688,799
Prupe.3G104000.1_v2.0.a1,289,186,194,644,978,332
Prupe.6G352800.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G578500.1_v2.0.a1,9,7,15,0,0,0
Prupe.5G136800.2_v2.0.a1,738,445,518,208,389,204
Prupe.6G079200.1_v2.0.a1,77,4,0,5,6,3
Prupe.4G281200.3_v2.0.a1,0,29,0,38,9,25
MSTRG.3300.3,0,0,18,0,0,0
Prupe.3G240000.1_v2.0.a1,573,401,346,66,70,34
Prupe.2G049900.35_v2.0.a1,0,0,0,0,0,0
Prupe.3G192500.1_v2.0.a1,255,208,167,337,476,150
MSTRG.16669.2,599,97,0,1,932,0
MSTRG.2578.2,180,90,61,770,786,110
Prupe.3G259600.1_v2.0.a1,0,0,3,0,0,0
Prupe.1G567900.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G076200.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G058800.1_v2.0.a1,48,21,39,165,190,95
Prupe.3G263200.9_v2.0.a1,0,0,0,4,0,0
Prupe.6G282200.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G237000.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G263400.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G210000.1_v2.0.a1,479,334,336,666,838,396
Prupe.2G116900.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G300500.1_v2.0.a1,1,1,2,1,1,2
Prupe.1G200000.13_v2.0.a1,0,0,0,0,0,0
Prupe.2G170100.2_v2.0.a1,0,0,0,0,137,0
Prupe.3G156800.1_v2.0.a1,99,44,53,95,139,47
Prupe.1G446500.1_v2.0.a1,0,0,2,0,0,0
Prupe.2G242800.1_v2.0.a1,216,127,125,114,142,47
Prupe.7G135000.2_v2.0.a1,1067,646,703,374,481,182
MSTRG.8929.2,112,109,148,101,205,29
Prupe.6G144900.1_v2.0.a1,526,358,332,239,296,41
Prupe.6G106200.5_v2.0.a1,23,0,0,84,103,33
MSTRG.3083.2,0,0,18,328,91,83
Prupe.6G131800.6_v2.0.a1,0,0,0,0,0,0
MSTRG.12954.3,16,30,20,32,40,25
MSTRG.12954.5,0,0,0,390,314,0
MSTRG.12954.4,0,0,0,38,44,0
Prupe.7G090400.14_v2.0.a1,0,0,0,0,0,0
MSTRG.12954.6,0,0,0,58,0,0
Prupe.6G271400.1_v2.0.a1,0,0,0,0,24,0
Prupe.8G001000.3_v2.0.a1,0,0,0,4,0,40
MSTRG.8296.10,0,0,0,0,405,0
MSTRG.6792.8,0,0,60,0,45,0
MSTRG.6792.7,0,0,0,0,58,0
MSTRG.6792.6,0,0,0,58,57,12
MSTRG.7090.3,0,0,0,0,0,50
MSTRG.7090.2,111,83,43,75,104,86
MSTRG.7090.5,39,20,39,9,14,0
MSTRG.6792.2,22,11,10,74,11,19
MSTRG.6792.1,18,7,10,84,11,16
Prupe.2G267600.2_v2.0.a1,24,2,13,25,6,13
Prupe.6G163500.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G488400.1_v2.0.a1,20,12,9,0,6,0
Prupe.3G073600.1_v2.0.a1,43,37,24,11,31,3
Prupe.5G237800.1_v2.0.a1,1567,830,916,100,129,66
Prupe.3G038500.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G090000.1_v2.0.a1,106,64,57,9,11,7
Prupe.7G139400.1_v2.0.a1,0,0,0,0,6,0
Prupe.5G114900.5_v2.0.a1,85,49,42,170,219,87
Prupe.5G107400.1_v2.0.a1,540,286,349,1588,1991,844
Prupe.2G086700.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G285400.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G212100.1_v2.0.a1,126,77,57,161,192,86
Prupe.6G125300.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G202100.4_v2.0.a1,0,0,0,0,0,0
MSTRG.18540.1,13,8,3,39,42,18
Prupe.1G430900.3_v2.0.a1,35,0,29,21,47,0
Prupe.2G263600.1_v2.0.a1,5277,3566,3770,374,452,241
Prupe.2G213600.1_v2.0.a1,19894,13967,14164,34401,41149,18710
Prupe.6G298100.1_v2.0.a1,0,3,0,0,0,2
Prupe.7G086300.1_v2.0.a1,4251,2493,2770,5692,6994,2875
Prupe.5G244600.1_v2.0.a1,5213,3217,3221,9177,12397,5575
Prupe.6G323100.1_v2.0.a1,493,250,183,543,374,141
Prupe.6G138300.7_v2.0.a1,0,0,0,14,4,2
MSTRG.14324.4,135,91,39,157,363,3
Prupe.7G033700.1_v2.0.a1,3,0,0,3,0,0
MSTRG.10665.1,40,33,17,65,76,30
MSTRG.14324.3,10,0,72,8,34,7
MSTRG.15204.2,63,50,1,28,29,1
Prupe.5G133500.3_v2.0.a1,0,0,0,0,0,0
Prupe.3G180600.1_v2.0.a1,5,0,0,9,15,0
Prupe.3G178800.1_v2.0.a1,711,440,501,836,975,463
Prupe.1G358400.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G187400.4_v2.0.a1,0,0,0,94,0,0
Prupe.1G502100.2_v2.0.a1,0,0,0,0,0,9
Prupe.1G566800.10_v2.0.a1,0,0,9,0,18,0
Prupe.8G191700.1_v2.0.a1,21,15,23,40,63,23
Prupe.5G217000.1_v2.0.a1,59,104,102,541,539,563
Prupe.5G132900.2_v2.0.a1,0,0,0,0,16,12
Prupe.7G214200.1_v2.0.a1,884,575,525,676,802,320
Prupe.6G275300.1_v2.0.a1,743,519,562,911,1048,454
MSTRG.8044.1,12,6,10,35,31,14
MSTRG.10671.2,0,0,0,0,47,24
Prupe.1G142600.16_v2.0.a1,0,0,0,47,52,7
Prupe.2G323600.1_v2.0.a1,626,496,456,977,949,516
Prupe.7G249300.6_v2.0.a1,0,0,0,0,0,0
Prupe.1G471400.1_v2.0.a1,0,0,0,38,54,23
Prupe.4G278300.4_v2.0.a1,0,57,0,0,0,0
Prupe.3G131700.1_v2.0.a1,121,53,69,50,58,35
Prupe.6G179900.1_v2.0.a1,0,0,0,0,0,6
MSTRG.5177.1,63,0,176,455,466,182
Prupe.4G170600.1_v2.0.a1,64,27,10,56,172,96
Prupe.3G242200.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G234900.2_v2.0.a1,0,0,0,0,28,0
Prupe.8G083300.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G061500.10_v2.0.a1,0,0,1,0,8,2
Prupe.7G267100.7_v2.0.a1,0,0,0,0,7,0
Prupe.7G063500.1_v2.0.a1,0,0,34,0,5,0
Prupe.1G540200.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G279800.5_v2.0.a1,17,0,0,0,67,0
Prupe.6G169500.1_v2.0.a1,9,5,8,14,13,11
Prupe.3G086500.1_v2.0.a1,0,0,0,0,0,0
Prupe.4G236600.1_v2.0.a1,45,29,33,6,5,4
Prupe.8G148000.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G088400.3_v2.0.a1,52,0,0,0,26,0
Prupe.2G274000.5_v2.0.a1,91,21,26,116,0,0
Prupe.6G002400.1_v2.0.a1,403,251,272,471,546,276
Prupe.2G098900.36_v2.0.a1,0,0,0,0,0,0
Prupe.3G198800.3_v2.0.a1,7,7,323,16,18,0
Prupe.6G105100.6_v2.0.a1,0,1,0,1,1,0
Prupe.I003200.1_v2.0.a1,4,0,0,0,0,0
MSTRG.10459.1,0,0,0,294,0,0
Prupe.3G149700.1_v2.0.a1,2648,1332,1402,2281,2798,1065
MSTRG.18202.2,43,32,40,37,42,20
Prupe.6G315200.1_v2.0.a1,904,551,542,1358,1504,628
Prupe.1G209300.1_v2.0.a1,2081,1183,1276,1630,1908,815
Prupe.5G230100.1_v2.0.a1,0,0,161,170,0,0
Prupe.5G235400.1_v2.0.a1,1406,982,1042,2857,3256,1571
MSTRG.14059.1,1030,700,723,48,47,25
Prupe.7G098200.1_v2.0.a1,134,58,39,31,0,27
Prupe.1G582800.13_v2.0.a1,0,0,0,66,169,0
Prupe.6G350700.6_v2.0.a1,34,42,38,156,0,132
Prupe.3G234700.2_v2.0.a1,2,3,0,3,3,1
Prupe.5G237700.4_v2.0.a1,261,271,246,423,582,323
Prupe.3G231600.1_v2.0.a1,591,357,441,1098,1398,695
MSTRG.2389.12,124,64,169,306,179,85
MSTRG.10697.1,41,0,31,0,89,34
MSTRG.108.2,53,0,9,63,164,25
MSTRG.108.1,19,86,49,390,464,147
Prupe.7G164700.1_v2.0.a1,130,72,69,182,292,101
Prupe.1G054000.2_v2.0.a1,0,0,0,0,1,0
Prupe.5G016500.1_v2.0.a1,28,23,9,16,8,8
Prupe.2G046200.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G143000.5_v2.0.a1,0,86,12,0,0,1
Prupe.1G491800.1_v2.0.a1,88,53,70,245,299,33
Prupe.4G051000.2_v2.0.a1,36,114,116,95,300,176
MSTRG.18618.1,45,30,31,165,191,81
MSTRG.6189.3,70,65,13,94,145,51
Prupe.8G187400.3_v2.0.a1,0,0,0,0,0,0
Prupe.1G002900.2_v2.0.a1,0,0,0,0,0,0
MSTRG.17159.2,180,94,106,0,181,65
Prupe.2G000500.5_v2.0.a1,0,0,0,0,1,0
Prupe.6G103700.8_v2.0.a1,0,0,0,53,58,25
Prupe.1G432800.1_v2.0.a1,295,215,117,280,215,154
Prupe.2G240300.3_v2.0.a1,0,0,0,43,158,39
Prupe.6G314000.4_v2.0.a1,0,19,9,42,29,23
Prupe.8G257100.1_v2.0.a1,22,26,61,109,147,55
Prupe.2G055500.1_v2.0.a1,0,0,0,0,0,0
MSTRG.13673.1,199,105,160,284,312,127
Prupe.6G081100.1_v2.0.a1,2784,1963,1798,937,940,345
Prupe.1G470300.1_v2.0.a1,278,187,180,2,7,0
Prupe.1G384900.4_v2.0.a1,3,0,0,0,4,0
Prupe.4G074800.6_v2.0.a1,0,1,0,0,0,33
Prupe.5G163900.1_v2.0.a1,8,6,5,13,15,3
Prupe.6G232000.1_v2.0.a1,55,39,4,66,70,46
Prupe.6G267400.3_v2.0.a1,1723,1241,1565,8022,8675,3967
Prupe.2G001900.1_v2.0.a1,107,81,96,42,43,21
Prupe.6G010200.1_v2.0.a1,1644,940,1043,10,16,15
Prupe.1G288800.3_v2.0.a1,261,164,106,352,528,232
Prupe.1G337500.1_v2.0.a1,485,287,308,125,130,41
Prupe.6G026900.2_v2.0.a1,0,0,0,10,189,219
Prupe.6G029800.1_v2.0.a1,2,0,0,64,68,31
MSTRG.15568.1,97,49,60,140,158,51
Prupe.4G214900.2_v2.0.a1,36,14,13,0,12,0
Prupe.1G245900.1_v2.0.a1,29,21,15,2,13,5
Prupe.5G204300.1_v2.0.a1,0,0,0,153,140,48
MSTRG.8310.3,3,81,0,34,11,31
MSTRG.8310.1,92,385,305,880,652,416
Prupe.7G004800.3_v2.0.a1,0,0,0,0,0,0
MSTRG.132.2,14,0,0,0,29,18
Prupe.7G177300.1_v2.0.a1,2,0,6,0,0,0
Prupe.2G165200.1_v2.0.a1,1,0,0,0,0,0
Prupe.4G062500.1_v2.0.a1,89,61,59,89,146,42
Prupe.6G213600.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G247400.2_v2.0.a1,89,0,0,69,73,80
Prupe.2G061900.1_v2.0.a1,753,461,503,763,964,424
Prupe.1G556000.1_v2.0.a1,1656,1186,1037,2607,3026,983
Prupe.6G298700.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G040300.1_v2.0.a1,1545,1028,934,4088,4797,2080
Prupe.2G051800.2_v2.0.a1,33,24,18,0,29,0
Prupe.5G131600.2_v2.0.a1,80,23,58,278,371,186
Prupe.6G131200.1_v2.0.a1,148,92,108,187,272,158
Prupe.3G028500.2_v2.0.a1,0,0,0,0,0,0
MSTRG.16338.2,0,0,0,20,0,0
Prupe.4G070300.1_v2.0.a1,589,443,412,630,581,252
Prupe.5G053900.1_v2.0.a1,76,0,35,264,326,220
Prupe.5G116700.1_v2.0.a1,0,0,0,0,0,0
MSTRG.16482.4,104,155,68,308,252,68
Prupe.7G116000.1_v2.0.a1,104,55,56,10,116,34
Prupe.1G464900.1_v2.0.a1,3,3,3,1,2,3
Prupe.7G080500.2_v2.0.a1,0,0,0,428,423,176
Prupe.1G474600.1_v2.0.a1,19,40,19,387,429,158
Prupe.6G082700.4_v2.0.a1,1080,655,684,1894,2368,1032
Prupe.5G056500.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G202000.1_v2.0.a1,175,36,196,359,610,312
Prupe.1G581100.5_v2.0.a1,0,0,0,74,112,0
Prupe.1G539100.1_v2.0.a1,0,2,2,0,0,0
Prupe.5G062700.1_v2.0.a1,6,11,9,0,6,0
Prupe.6G056200.1_v2.0.a1,17,90,92,113,126,56
Prupe.5G231800.2_v2.0.a1,61,0,8,2,0,2
Prupe.6G048100.1_v2.0.a1,904,502,545,1383,1709,632
MSTRG.13324.4,0,19,0,4,1,0
Prupe.4G156300.2_v2.0.a1,62,36,12,77,48,57
MSTRG.13324.1,135,88,119,110,124,96
Prupe.4G273200.1_v2.0.a1,0,5,0,17,6,19
MSTRG.13324.3,16,0,0,0,0,0
Prupe.1G188400.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G005100.1_v2.0.a1,19,14,18,32,32,10
MSTRG.9888.9,347,222,201,1606,2070,181
Prupe.7G214800.1_v2.0.a1,531,327,334,878,1132,499
MSTRG.14616.2,0,0,0,80,0,87
MSTRG.12302.2,65,37,16,0,0,0
MSTRG.12302.3,0,0,0,0,0,62
Prupe.2G258100.1_v2.0.a1,0,0,0,0,0,0
Prupe.1G167500.8_v2.0.a1,0,0,0,0,0,0
Prupe.4G282500.1_v2.0.a1,30,10,15,0,0,0
Prupe.1G061700.1_v2.0.a1,0,0,0,0,3,0
Prupe.6G356800.1_v2.0.a1,0,5,5,0,0,0
Prupe.8G219900.3_v2.0.a1,9,21,0,13,21,16
MSTRG.611.3,6,34,1,83,72,50
Prupe.8G126300.6_v2.0.a1,0,0,0,20,0,0
Prupe.2G038600.7_v2.0.a1,0,0,0,0,0,0
Prupe.8G132400.1_v2.0.a1,0,0,6,14,10,15
Prupe.4G194800.6_v2.0.a1,0,0,0,21,0,0
Prupe.2G210100.1_v2.0.a1,216,89,151,139,132,52
Prupe.7G123900.2_v2.0.a1,33,2,17,0,37,0
Prupe.3G199800.1_v2.0.a1,31,9,18,0,0,0
Prupe.3G235400.1_v2.0.a1,13,16,10,0,0,0
Prupe.1G422100.1_v2.0.a1,483,259,232,672,705,298
Prupe.2G127300.1_v2.0.a1,171,99,120,1195,1424,573
Prupe.4G159100.1_v2.0.a1,0,0,0,0,0,0
MSTRG.17935.1,56,43,26,48,46,25
Prupe.3G083500.3_v2.0.a1,0,0,0,13,0,0
Prupe.3G022800.2_v2.0.a1,195,126,137,141,159,75
Prupe.8G028000.2_v2.0.a1,14,0,9,11,7,11
Prupe.7G058100.7_v2.0.a1,0,0,0,0,143,61
Prupe.1G016400.1_v2.0.a1,38,25,23,24,32,10
Prupe.1G007800.1_v2.0.a1,0,0,0,0,0,0
Prupe.7G191500.2_v2.0.a1,0,0,0,0,150,1
Prupe.6G222400.6_v2.0.a1,23,5,5,2,86,27
Prupe.7G024400.2_v2.0.a1,0,0,0,0,0,0
Prupe.3G017200.1_v2.0.a1,502,324,322,472,539,243
Prupe.7G020600.1_v2.0.a1,797,569,557,1098,1267,542
Prupe.3G259100.1_v2.0.a1,3813,1577,2614,36,56,0
Prupe.7G182900.2_v2.0.a1,0,0,1,0,4,1
Prupe.8G211200.1_v2.0.a1,167,82,115,460,338,176
Prupe.7G180900.5_v2.0.a1,51,0,0,142,0,0
Prupe.5G047300.2_v2.0.a1,0,0,0,0,13,0
Prupe.7G191000.5_v2.0.a1,0,0,0,23,0,0
Prupe.2G225200.1_v2.0.a1,4779,2994,3276,3516,4037,1806
Prupe.6G210900.1_v2.0.a1,2993,2024,2065,6008,6944,3145
MSTRG.3567.2,0,12,10,16,34,0
Prupe.7G091300.5_v2.0.a1,0,0,0,0,4,0
MSTRG.5207.1,444,205,164,130,96,116
Prupe.1G379300.1_v2.0.a1,747,507,506,1060,1224,574
Prupe.6G010100.1_v2.0.a1,524,0,312,1583,1814,2
Prupe.3G061900.1_v2.0.a1,5,0,0,0,0,0
Prupe.3G267000.1_v2.0.a1,94,67,61,296,320,146
Prupe.8G185800.1_v2.0.a1,28,34,17,62,78,37
Prupe.7G217800.1_v2.0.a1,819,503,514,1724,2042,810
Prupe.4G182300.1_v2.0.a1,378,272,265,349,408,232
Prupe.2G193300.3_v2.0.a1,138,0,0,0,0,9
Prupe.8G225300.1_v2.0.a1,693,451,440,2143,2512,1119
Prupe.6G080300.1_v2.0.a1,99,66,85,36,34,0
Prupe.1G488300.1_v2.0.a1,166,113,117,0,5,6
Prupe.2G089600.1_v2.0.a1,1164,797,805,2164,2799,1256
Prupe.1G146800.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G089400.2_v2.0.a1,9,0,18,0,41,0
MSTRG.15686.2,0,120,0,173,0,0
Prupe.3G095200.6_v2.0.a1,0,0,0,9,3,3
Prupe.2G063400.1_v2.0.a1,0,0,0,0,0,0
Prupe.6G079000.1_v2.0.a1,12,16,2,0,0,0
Prupe.3G108900.1_v2.0.a1,14,236,1,40,72,83
MSTRG.19169.1,103,71,164,160,168,145
MSTRG.7872.1,144,107,105,71,77,59
MSTRG.11418.5,20,14,0,137,56,68
Prupe.1G223600.1_v2.0.a1,10728,6996,7419,8219,10324,4581
Prupe.5G059200.4_v2.0.a1,0,0,0,0,0,0
MSTRG.5989.6,65,243,193,353,726,203
MSTRG.11418.2,39,23,46,131,191,112
MSTRG.19491.4,0,36,0,0,0,0
Prupe.6G199000.3_v2.0.a1,0,0,0,0,1,0
Prupe.6G224200.1_v2.0.a1,22,0,48,60,33,43
Prupe.2G118200.2_v2.0.a1,66,73,107,174,155,0
Prupe.6G334700.1_v2.0.a1,896,546,573,1221,1010,423
Prupe.1G564100.12_v2.0.a1,0,0,0,0,0,0
Prupe.6G311200.2_v2.0.a1,122,87,83,201,190,115
MSTRG.12653.3,0,0,0,710,0,361
Prupe.4G243700.2_v2.0.a1,0,0,0,0,18,0
Prupe.3G298200.1_v2.0.a1,0,0,0,19,0,0
Prupe.6G341400.1_v2.0.a1,21,10,15,47,44,28
Prupe.2G118500.3_v2.0.a1,112,38,32,25,0,38
Prupe.7G266400.1_v2.0.a1,13,12,17,68,24,53
Prupe.3G082600.1_v2.0.a1,92,131,175,302,389,260
Prupe.2G262200.1_v2.0.a1,1921,1315,1330,2374,2613,1260
Prupe.8G076300.4_v2.0.a1,0,2,6,6,11,0
Prupe.1G220200.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G288000.1_v2.0.a1,164,91,98,313,403,160
Prupe.2G006800.1_v2.0.a1,2,2,2,0,0,0
Prupe.3G092400.1_v2.0.a1,1701,1080,1069,3350,3918,1868
Prupe.2G279100.1_v2.0.a1,13,9,10,12,27,5
Prupe.1G076800.1_v2.0.a1,1111,665,756,414,532,241
Prupe.2G097700.1_v2.0.a1,94,62,67,155,123,71
Prupe.2G284000.1_v2.0.a1,1280,751,762,1220,1386,489
Prupe.2G324500.2_v2.0.a1,107,0,58,0,0,0
Prupe.3G151100.1_v2.0.a1,2422,1611,1783,2216,2639,1291
Prupe.5G076200.1_v2.0.a1,334,210,234,47,81,21
Prupe.2G098000.1_v2.0.a1,0,0,0,0,2,0
Prupe.7G157900.1_v2.0.a1,610,353,396,503,576,259
Prupe.2G061400.4_v2.0.a1,0,0,0,0,0,40
Prupe.3G040000.1_v2.0.a1,202,145,104,23,33,6
Prupe.3G057700.3_v2.0.a1,755,260,466,1186,1261,730
Prupe.5G217900.1_v2.0.a1,22,5,14,14,22,5
Prupe.6G275400.6_v2.0.a1,1,3,1,30,27,0
Prupe.6G363700.1_v2.0.a1,8,0,0,23,35,15
Prupe.2G035900.3_v2.0.a1,47,4,0,7,40,4
Prupe.6G170200.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G056400.1_v2.0.a1,39,12,13,212,140,9
Prupe.2G044500.12_v2.0.a1,21,7,12,86,18,24
Prupe.7G183100.2_v2.0.a1,74,172,222,980,883,744
Prupe.7G141300.1_v2.0.a1,29,23,20,144,178,74
Prupe.6G246900.4_v2.0.a1,42,82,0,0,108,0
Prupe.1G466700.4_v2.0.a1,0,0,0,4,5,0
MSTRG.3202.1,178,95,112,438,566,203
Prupe.3G159400.2_v2.0.a1,0,0,0,2,2,0
Prupe.2G308800.1_v2.0.a1,13,2,0,12,24,9
Prupe.2G075900.4_v2.0.a1,139,0,3,0,55,0
MSTRG.19658.4,101,0,22,121,161,62
Prupe.2G132900.1_v2.0.a1,12,5,14,18,30,9
Prupe.3G133200.1_v2.0.a1,12,7,14,18,22,14
Prupe.1G522700.1_v2.0.a1,4,7,10,4,9,17
Prupe.2G176800.1_v2.0.a1,0,0,0,1,0,0
Prupe.4G167200.1_v2.0.a1,162,133,98,0,0,0
Prupe.7G217700.1_v2.0.a1,2284,1509,1530,3613,4113,1897
Prupe.8G265000.1_v2.0.a1,0,0,0,12,27,6
MSTRG.11970.3,0,1,2,0,0,0
Prupe.4G076500.1_v2.0.a1,307,190,218,195,237,98
Prupe.4G069700.1_v2.0.a1,286,14,180,455,533,156
Prupe.8G105400.1_v2.0.a1,2,0,0,0,0,0
Prupe.6G299200.1_v2.0.a1,456,311,378,10,1,0
Prupe.6G339600.1_v2.0.a1,225,172,158,90,107,41
Prupe.6G157900.1_v2.0.a1,468,350,414,978,987,245
Prupe.6G204500.1_v2.0.a1,541,323,336,2415,2816,1238
Prupe.4G179900.1_v2.0.a1,2,0,14,3,55,6
Prupe.4G179800.1_v2.0.a1,1776,966,1071,858,965,399
Prupe.8G161600.1_v2.0.a1,1164,776,881,47,54,33
Prupe.2G141700.5_v2.0.a1,36,0,0,0,0,0
Prupe.5G209200.1_v2.0.a1,0,0,0,0,0,0
Prupe.2G265600.1_v2.0.a1,4,2,6,13,4,5
Prupe.5G202000.1_v2.0.a1,62,42,37,66,87,31
Prupe.2G000500.1_v2.0.a1,1,0,0,0,2,0
Prupe.2G018600.2_v2.0.a1,937,545,583,1161,1438,648
Prupe.5G121100.5_v2.0.a1,16,27,0,85,60,13
Prupe.2G255500.1_v2.0.a1,1113,753,788,2598,3147,1396
Prupe.6G305700.1_v2.0.a1,1739,1008,1081,995,1086,478
Prupe.1G459000.13_v2.0.a1,417,180,43,336,0,21
Prupe.3G248400.3_v2.0.a1,0,0,0,0,0,0
Prupe.4G085100.8_v2.0.a1,149,46,58,99,265,29
Prupe.5G184200.1_v2.0.a1,2187,1231,1255,3928,4714,2004
Prupe.4G269600.1_v2.0.a1,402,291,276,853,943,428
Prupe.2G070900.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G294600.2_v2.0.a1,0,0,1,0,0,0
Prupe.5G012200.1_v2.0.a1,18,1,1,63,12,15
Prupe.6G335400.3_v2.0.a1,34,0,0,21,3,0
Prupe.4G137600.2_v2.0.a1,282,43,77,347,127,316
Prupe.3G140500.1_v2.0.a1,0,0,0,0,0,0
Prupe.8G073300.10_v2.0.a1,0,0,2,0,0,7
MSTRG.6467.2,212,0,69,141,137,266
MSTRG.6467.3,0,96,0,0,0,0
Prupe.1G440800.1_v2.0.a1,57,31,39,29,30,13
Prupe.8G090800.1_v2.0.a1,0,0,0,0,0,0
Prupe.3G281100.1_v2.0.a1,197,59,106,169,221,195
Prupe.5G122300.2_v2.0.a1,0,0,0,0,0,218
Prupe.7G248900.2_v2.0.a1,0,0,0,0,0,0
Prupe.1G138700.1_v2.0.a1,3019,2491,2888,5040,8077,3796
MSTRG.1602.4,0,100,0,0,0,0
Prupe.2G038500.2_v2.0.a1,4,0,73,0,6,0
Prupe.1G114000.1_v2.0.a1,1379,838,1022,636,788,334
Prupe.7G017300.2_v2.0.a1,0,0,0,178,191,80
Prupe.7G271100.1_v2.0.a1,595,368,303,882,959,402
Prupe.2G293200.1_v2.0.a1,138,182,268,505,591,307
Prupe.6G088100.2_v2.0.a1,0,0,7,12,0,0
Prupe.1G473200.2_v2.0.a1,22,27,3,17,57,32
Prupe.4G103700.2_v2.0.a1,0,0,0,0,0,0
Prupe.7G224600.2_v2.0.a1,88,114,46,288,568,128
Prupe.1G588100.3_v2.0.a1,0,17,39,25,26,44
Prupe.2G071200.2_v2.0.a1,129,0,0,232,235,0
Prupe.5G197100.2_v2.0.a1,184,195,146,166,219,59
Prupe.6G168600.7_v2.0.a1,0,0,0,0,35,0
Prupe.4G062100.1_v2.0.a1,20,18,2,43,36,15
Prupe.3G292600.1_v2.0.a1,97,57,47,183,49,74
MSTRG.4138.1,37,49,65,31,84,80
MSTRG.16269.1,58,48,68,181,237,72
Prupe.3G151300.2_v2.0.a1,0,0,0,0,0,0
Prupe.2G131300.4_v2.0.a1,24,0,0,0,116,0
Prupe.6G218300.1_v2.0.a1,2,0,0,2,7,0
Prupe.3G152500.1_v2.0.a1,38,0,10,37,42,48
Prupe.1G545300.2_v2.0.a1,0,0,0,0,0,0
Prupe.4G085100.5_v2.0.a1,45,0,30,95,75,39
Prupe.4G207100.1_v2.0.a1,7,0,2,0,0,0
Prupe.6G174400.1_v2.0.a1,3,4,4,12,8,1
Prupe.6G172800.1_v2.0.a1,191,767,908,507,648,450
Prupe.7G269000.5_v2.0.a1,0,0,0,0,0,0
Prupe.1G008700.1_v2.0.a1,419,309,291,719,857,454
Prupe.2G032700.4_v2.0.a1,16,0,27,19,0,0
Prupe.8G098900.1_v2.0.a1,3,0,2,0,0,0
