transcript_id,SRR5219267,SRR5219268,SRR5219269,SRR5219276,SRR5219277,SRR5219278
Pav_sc0000100.1_g130.1.br,2,0,0,0,2,0
Pav_sc0001797.1_g250.1.br,0,0,0,0,0,0
MSTRG.8408.4,1765,2084,1897,1754,1702,1089
MSTRG.20957.1,793,457,576,496,550,306
Pav_sc0002348.1_g030.1.br,0,0,0,0,0,0
Pav_sc0002471.1_g130.1.br,0,0,0,0,0,0
Pav_sc0001902.1_g100.1.br,0,0,0,0,0,0
Pav_sc0001545.1_g070.1.mk,0,0,0,0,0,0
Pav_sc0000044.1_g420.1.mk,2,2,1,0,1,1
Pav_sc0000022.1_g040.1.mk,14,24,0,13,12,0
MSTRG.21344.2,4375,2446,1717,1636,1297,1591
Pav_sc0000568.1_g650.1.br,0,0,0,0,0,0
MSTRG.21344.1,0,220,138,32,0,11
MSTRG.24905.2,49,51,0,64,252,79
MSTRG.11390.4,222,234,219,259,266,132
Pav_sc0000157.1_g110.1.mk,0,0,0,0,0,0
Pav_sc0001613.1_g360.1.br,0,0,0,0,0,0
MSTRG.1045.1,132,202,0,41,106,89
MSTRG.17258.1,1417,923,1316,854,1104,975
MSTRG.3429.1,477,519,0,507,601,491
Pav_sc0010130.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000350.1_g620.1.br,0,0,0,0,0,0
MSTRG.22915.3,69,513,0,1875,959,1135
Pav_sc0000359.1_g450.1.mk,391,303,412,356,387,289
Pav_co3994537.1_g010.1.mk,12,48,0,40,48,14
Pav_sc0000588.1_g870.1.mk,0,0,0,0,5,0
MSTRG.13097.1,65,45,46,57,43,39
MSTRG.22915.5,0,0,0,0,106,0
MSTRG.22915.4,0,0,0,0,872,0
MSTRG.5592.4,78,436,207,600,178,110
Pav_sc0001547.1_g140.1.br,15,23,0,6,16,8
Pav_sc0000017.1_g360.1.br,0,0,0,0,0,0
Pav_sc0001341.1_g030.1.mk,0,0,7,0,0,3
MSTRG.5592.1,0,115,90,182,36,59
MSTRG.5592.2,1805,1483,1663,1487,1975,1186
Pav_sc0000006.1_g130.1.br,0,0,0,0,0,0
MSTRG.12797.1,979,1164,66,836,422,609
Pav_sc0004467.1_g110.1.mk,2,1,0,1,0,0
MSTRG.12797.3,368,411,313,281,253,145
MSTRG.12797.4,308,102,390,12,6,9
MSTRG.12797.5,0,0,37,0,0,0
MSTRG.12797.6,218,202,619,10,56,20
Pav_sc0000103.1_g150.1.mk,1463,1416,1529,985,1383,916
Pav_sc0000800.1_g740.1.mk,1157,1111,547,1256,1400,658
MSTRG.12797.9,0,0,0,0,311,0
Pav_sc0000283.1_g190.1.br,0,0,0,0,0,0
Pav_sc0001377.1_g080.1.mk,0,0,0,0,0,0
MSTRG.4847.1,1477,1315,1578,1188,1382,1079
MSTRG.4847.3,109,141,71,72,111,52
MSTRG.21414.6,0,0,106,0,0,0
Pav_sc0001478.1_g440.1.br,0,0,0,0,0,0
Pav_sc0005280.1_g040.1.br,0,0,0,0,0,0
MSTRG.12741.2,0,47,175,57,9,12
MSTRG.20198.2,107,6,109,74,153,51
Pav_sc0002198.1_g090.1.br,0,0,0,0,0,0
MSTRG.10752.2,286,232,327,17,250,192
MSTRG.10752.1,223,224,307,0,206,197
Pav_sc0001024.1_g420.1.br,0,0,0,0,0,0
Pav_sc0000540.1_g030.1.mk,0,0,0,0,3,0
Pav_sc0000907.1_g140.1.br,94,66,108,161,198,121
Pav_sc0009657.1_g010.1.mk,2,5,0,6,4,6
Pav_sc0000675.1_g890.1.mk,4,6,6,15,23,6
Pav_sc0002207.1_g500.1.mk,2474,1488,2939,353,600,483
Pav_sc0002968.1_g130.1.mk,70,48,59,29,60,40
Pav_sc0000190.1_g190.1.br,0,0,0,0,0,0
MSTRG.3758.2,122,210,0,169,225,147
MSTRG.16.1,57,48,0,24,63,24
Pav_sc0000024.1_g230.1.br,0,0,0,0,0,0
Pav_sc0005784.1_g110.1.mk,10,9,0,13,12,23
MSTRG.20988.6,56,149,84,94,85,68
MSTRG.10918.2,0,360,500,0,552,13
MSTRG.10918.1,193,191,215,178,165,170
MSTRG.6268.2,3863,4243,4283,3276,3863,3089
Pav_sc0005518.1_g080.1.br,0,0,0,0,0,0
Pav_sc0001278.1_g090.1.br,0,0,0,0,0,0
Pav_sc0000323.1_g760.1.mk,50,52,114,75,99,26
Pav_sc0000635.1_g020.1.br,2,0,0,0,0,2
Pav_sc0000812.1_g150.1.br,0,0,0,0,0,0
Pav_sc0001580.1_g520.1.br,19,31,23,12,11,11
MSTRG.22909.3,896,858,0,1474,1160,913
Pav_sc0001102.1_g740.1.mk,104,12,28,0,0,0
MSTRG.24643.5,13183,6008,0,0,9076,0
Pav_sc0000488.1_g020.1.mk,1961,1822,1430,1534,1811,1049
MSTRG.24643.3,0,1,0,1,1,0
MSTRG.24643.2,0,0,0,2,3,33
Pav_sc0000622.1_g370.1.br,0,0,0,0,0,0
MSTRG.22103.6,0,0,0,0,26,4
MSTRG.22103.7,63,57,98,69,46,62
MSTRG.6220.3,0,0,0,0,0,185
MSTRG.6220.2,68,230,253,205,191,50
MSTRG.22103.2,135,83,37,84,45,43
MSTRG.22103.3,25,28,22,90,26,11
MSTRG.7029.1,475,401,649,257,427,347
Pav_sc0002208.1_g520.1.mk,1249,1231,1360,555,1005,566
Pav_sc0000168.1_g150.1.br,0,0,0,0,0,0
Pav_sc0004827.1_g080.1.br,0,0,0,0,0,0
Pav_sc0003620.1_g060.1.mk,0,0,0,0,0,0
Pav_sc0000157.1_g240.1.mk,1360,1218,1673,1124,1387,1426
MSTRG.3392.3,245,368,0,1684,1135,593
MSTRG.5273.1,0,247,240,633,255,289
Pav_sc0000983.1_g680.1.mk,76,48,0,46,9,26
Pav_sc0000467.1_g1050.1.mk,18,16,0,9,5,0
MSTRG.14267.2,342,155,102,106,192,173
MSTRG.14267.3,294,152,201,111,179,77
MSTRG.14267.1,431,528,635,340,537,653
Pav_sc0000467.1_g1070.1.mk,0,0,0,0,0,0
Pav_sc0001595.1_g030.1.br,0,0,0,0,0,0
MSTRG.28.2,658,595,0,412,521,419
Pav_sc0001308.1_g070.1.br,0,0,0,0,0,0
MSTRG.17607.2,408,483,576,515,614,312
Pav_sc0001520.1_g130.1.br,0,0,0,0,0,0
Pav_sc0001422.1_g460.1.mk,74,83,0,64,57,66
Pav_sc0002854.1_g130.1.br,0,0,0,0,0,0
MSTRG.10194.3,0,109,0,0,0,0
MSTRG.10194.2,406,364,464,264,609,477
MSTRG.10194.1,159,29,248,172,78,52
MSTRG.22019.1,2970,2323,3353,1113,1523,1674
MSTRG.11266.1,196,130,271,119,136,125
Pav_sc0009082.1_g030.1.br,0,0,0,0,0,0
Pav_sc0001801.1_g350.1.mk,287,305,211,371,355,247
MSTRG.5384.2,3444,3712,3085,2515,154,324
MSTRG.13966.1,3525,3849,3494,3756,4457,3965
Pav_sc0000816.1_g040.1.br,0,0,0,0,0,0
Pav_sc0001175.1_g230.1.br,0,0,0,0,0,0
Pav_sc0003965.1_g030.1.br,0,0,0,0,0,0
Pav_sc0002076.1_g010.1.br,5,5,0,5,7,12
Pav_sc0000308.1_g290.1.mk,0,0,0,0,0,2
Pav_sc0002960.1_g030.1.mk,102,94,0,53,69,42
Pav_sc0000638.1_g1140.1.br,7,4,9,0,6,5
Pav_sc0001309.1_g850.1.mk,7498,7152,4612,3688,2204,1512
Pav_sc0000862.1_g500.1.mk,0,0,8,0,0,0
Pav_sc0001518.1_g840.1.br,0,0,0,0,0,0
Pav_sc0000044.1_g500.1.mk,808,509,581,2130,1579,1266
MSTRG.18548.1,884,716,896,741,886,910
MSTRG.3390.6,2030,2590,0,829,1039,1291
Pav_sc0000317.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000119.1_g550.1.br,0,0,0,0,0,0
Pav_sc0000525.1_g300.1.br,0,0,0,0,0,0
Pav_sc0001746.1_g080.1.br,0,0,0,0,0,0
MSTRG.22112.8,0,0,0,0,197,7
Pav_sc0000636.1_g310.1.mk,703,595,580,521,618,333
Pav_sc0001289.1_g180.1.br,10,4,5,4,2,3
Pav_sc0000414.1_g160.1.mk,6,10,19,10,6,5
MSTRG.11918.1,11,18,11,7,7,5
Pav_sc0000009.1_g1260.1.mk,0,0,0,0,0,0
MSTRG.22112.3,1688,987,1109,1546,948,710
MSTRG.16825.1,599,599,569,455,424,317
MSTRG.11446.1,634,534,623,485,528,440
Pav_sc0000589.1_g140.1.mk,0,0,0,0,0,0
MSTRG.22112.7,2213,1855,1926,2186,2362,1661
Pav_sc0000009.1_g170.1.br,0,0,0,0,0,0
Pav_sc0001112.1_g030.1.mk,0,0,0,0,0,0
Pav_sc0000428.1_g810.1.br,0,0,0,0,0,0
MSTRG.21843.1,201,188,223,194,212,145
MSTRG.8397.1,403,344,458,461,460,462
Pav_sc0000747.1_g430.1.mk,5,2,2,6,4,2
Pav_sc0005280.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000136.1_g210.1.br,0,0,0,0,0,0
Pav_co4016441.1_g010.1.br,0,0,0,0,0,0
MSTRG.17250.2,130,99,144,88,80,57
Pav_sc0000062.1_g230.1.mk,22,39,43,41,3,11
Pav_sc0000231.1_g1130.1.br,1,0,0,0,0,0
MSTRG.22528.3,10,12,0,7,16,0
Pav_sc0000113.1_g140.1.mk,8,53,2,1,1,0
MSTRG.20988.8,0,103,0,0,0,0
Pav_sc0000691.1_g400.1.br,4,0,0,0,0,0
MSTRG.23343.4,1187,939,0,835,1129,392
MSTRG.16868.1,139,73,73,78,75,22
MSTRG.16622.1,166,97,283,76,95,133
MSTRG.19599.3,9,24,67,27,17,17
MSTRG.16868.2,513,551,576,419,451,365
MSTRG.10930.1,110,112,97,59,57,56
MSTRG.16868.4,42,81,30,0,76,0
Pav_sc0000744.1_g220.1.mk,27,0,21,0,0,0
MSTRG.14291.2,912,761,810,745,712,514
Pav_sc0001114.1_g350.1.mk,0,0,0,0,0,0
MSTRG.7979.6,260,192,201,135,259,94
MSTRG.7979.5,577,429,544,558,669,428
MSTRG.7979.4,483,472,556,570,574,603
MSTRG.7979.3,222,148,229,223,234,176
MSTRG.7979.2,271,266,332,219,328,164
Pav_sc0000216.1_g740.1.br,0,0,0,0,0,0
Pav_sc0000349.1_g060.1.mk,0,0,0,0,0,0
Pav_sc0001794.1_g320.1.mk,2499,1993,2383,1791,1959,1665
Pav_sc0000373.1_g420.1.mk,75,90,0,51,43,56
Pav_sc0000890.1_g090.1.mk,429,187,265,131,185,118
Pav_sc0000672.1_g050.1.mk,0,0,0,0,0,61
MSTRG.19425.3,575,534,424,638,446,230
MSTRG.19425.2,679,701,790,508,510,521
Pav_sc0001477.1_g010.1.br,7,8,0,0,0,3
Pav_sc0000704.1_g1100.1.br,0,0,0,0,0,9
MSTRG.13792.29,40,69,16,28,91,54
Pav_sc0001025.1_g840.1.mk,83,61,0,78,167,158
MSTRG.13792.25,112,128,192,88,84,108
MSTRG.13792.24,137,142,144,122,91,89
Pav_sc0000493.1_g070.1.mk,4,3,6,7,10,2
MSTRG.13792.26,110,103,66,11,46,0
Pav_sc0000675.1_g1140.1.mk,141,113,105,176,95,52
MSTRG.13792.20,52,105,330,82,109,120
MSTRG.13792.23,356,218,212,130,153,158
MSTRG.12356.2,2598,2320,2643,2354,2536,2190
Pav_sc0001057.1_g390.1.br,0,0,0,0,0,0
MSTRG.3083.1,1946,1920,0,1615,1568,1264
MSTRG.23500.2,235,775,0,731,398,408
Pav_co4086497.1_g020.1.br,0,0,0,0,3,0
Pav_sc0006769.1_g020.1.br,0,0,0,0,0,0
MSTRG.10879.2,413,390,503,359,385,526
Pav_sc0000045.1_g480.1.mk,251,271,210,115,153,117
Pav_sc0000659.1_g320.1.mk,52,0,0,0,0,0
Pav_sc0000110.1_g210.1.mk,559,681,537,704,607,559
Pav_sc0000996.1_g100.1.mk,0,7,0,2,1,3
Pav_sc0012324.1_g020.1.mk,0,0,0,0,0,0
Pav_sc0000085.1_g020.1.mk,336,491,373,155,222,234
Pav_sc0000747.1_g060.1.mk,376,390,521,244,292,307
Pav_sc0000851.1_g030.1.br,0,2,0,0,0,0
MSTRG.266.1,280,242,0,166,336,206
MSTRG.6403.1,4891,4646,4777,4208,4474,3385
Pav_sc0001411.1_g440.1.br,0,0,0,0,0,0
MSTRG.1779.1,140,152,0,177,185,207
Pav_sc0000177.1_g010.1.br,20,27,0,18,18,5
Pav_sc0001106.1_g290.1.br,4,8,34,0,18,1
Pav_sc0000988.1_g210.1.br,0,0,0,0,0,0
MSTRG.2125.1,269,262,0,247,304,208
Pav_sc0000863.1_g600.1.br,0,0,0,0,0,0
Pav_sc0000260.1_g420.1.br,0,0,0,0,0,0
Pav_sc0000091.1_g730.1.mk,1162,1049,1289,1061,1468,1231
MSTRG.21852.2,1769,2041,1633,1367,784,111
MSTRG.21852.3,0,205,0,0,0,616
Pav_sc0000830.1_g270.1.br,0,0,0,0,0,0
MSTRG.14285.1,80,102,59,53,59,28
MSTRG.16851.1,483,418,564,400,451,358
MSTRG.17245.2,1333,1200,1289,1060,1058,769
Pav_sc0001003.1_g420.1.br,0,0,0,0,0,0
MSTRG.1612.11,227,275,0,125,45,19
Pav_sc0004618.1_g050.1.br,8,0,0,3,9,2
Pav_sc0000206.1_g700.1.mk,59,65,55,29,38,40
MSTRG.254.2,368,1587,0,191,1827,188
Pav_sc0001258.1_g160.1.mk,0,0,0,0,19,0
Pav_sc0000040.1_g910.1.mk,391,313,352,268,312,257
MSTRG.20862.2,91,139,188,112,148,98
Pav_sc0000747.1_g360.1.mk,0,0,1,0,0,0
MSTRG.5811.1,48,40,121,47,39,0
Pav_sc0001181.1_g640.1.mk,13,16,3,0,0,0
Pav_sc0000099.1_g410.1.br,7,7,8,3,4,3
Pav_sc0002012.1_g020.1.br,0,0,0,0,0,0
MSTRG.18388.2,46,54,142,56,54,37
Pav_sc0003492.1_g350.1.mk,0,0,0,0,0,0
Pav_sc0010200.1_g030.1.mk,3818,3669,3206,2647,2603,1382
Pav_sc0002271.1_g060.1.mk,261,769,0,37,176,296
Pav_sc0000148.1_g020.1.br,48,57,111,61,83,36
Pav_sc0000026.1_g290.1.mk,86,104,86,66,87,57
Pav_sc0002839.1_g260.1.br,0,0,0,0,0,0
MSTRG.14489.1,45,127,56,72,50,38
MSTRG.4867.5,170,536,143,99,136,29
MSTRG.7684.1,18,19,83,78,101,23
MSTRG.7684.2,175,91,255,127,218,182
MSTRG.18209.1,275,241,312,38,108,50
Pav_sc0000465.1_g1190.1.mk,58,46,53,38,60,55
Pav_sc0000869.1_g270.1.br,0,0,0,0,0,0
Pav_sc0001057.1_g330.1.br,134,107,0,59,81,46
Pav_sc0002106.1_g120.1.br,9,1,1,1,1,4
Pav_sc0003734.1_g050.1.mk,0,0,1,0,2,0
MSTRG.9019.2,836,611,956,393,485,523
MSTRG.9019.3,168,195,231,23,81,66
Pav_sc0001974.1_g220.1.br,0,0,0,0,0,0
MSTRG.9019.1,603,368,649,231,326,351
MSTRG.9019.4,636,410,648,205,231,281
MSTRG.9019.5,132,66,145,33,106,47
Pav_sc0000811.1_g170.1.br,0,0,0,0,0,0
MSTRG.9019.8,305,66,251,85,141,124
Pav_sc0000684.1_g040.1.br,0,0,0,0,0,0
Pav_sc0001478.1_g660.1.mk,14377,13342,14413,12420,12626,10308
Pav_sc0001877.1_g240.1.br,0,0,0,0,0,0
MSTRG.22025.1,192,185,282,216,261,167
MSTRG.14106.1,981,829,1023,770,903,968
MSTRG.24904.6,0,0,0,107,0,0
Pav_sc0001663.1_g100.1.br,0,0,0,0,0,0
Pav_sc0000138.1_g1060.1.mk,531,585,552,302,472,285
Pav_sc0000405.1_g440.1.mk,689,487,533,481,558,654
Pav_sc0000578.1_g130.1.br,0,0,0,0,0,0
Pav_sc0002233.1_g040.1.mk,7,4,14,5,14,12
Pav_sc0000617.1_g420.1.mk,342,303,423,305,458,198
Pav_sc0000326.1_g440.1.br,0,0,0,0,0,0
Pav_sc0000600.1_g680.1.mk,1279,1377,2697,746,1480,1418
MSTRG.24296.11,35,197,0,18,0,31
MSTRG.24296.10,30,227,0,11,1,26
MSTRG.24296.13,222,183,0,131,150,86
MSTRG.24296.12,30,109,0,60,108,0
MSTRG.24296.15,92,89,0,586,638,222
MSTRG.24296.14,473,618,0,175,540,424
MSTRG.14489.3,3,0,9,0,0,0
Pav_sc0000095.1_g490.1.mk,396,319,513,236,403,356
Pav_sc0000220.1_g130.1.mk,0,0,0,0,0,0
Pav_sc0000736.1_g260.1.br,0,0,0,0,0,0
MSTRG.9547.2,188,881,400,840,1056,627
MSTRG.9547.3,354,437,640,27,395,257
Pav_sc0000038.1_g200.1.mk,0,0,0,0,0,0
Pav_sc0000592.1_g010.1.br,0,0,0,0,0,0
MSTRG.9547.4,685,0,292,113,0,112
Pav_sc0001280.1_g120.1.mk,0,0,0,26,2,0
Pav_sc0011889.1_g010.1.br,0,0,0,0,0,0
Pav_sc0004700.1_g010.1.br,36,9,0,6,7,18
Pav_sc0001236.1_g220.1.mk,0,0,0,0,0,3
Pav_sc0009300.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000482.1_g100.1.br,0,0,0,0,0,0
Pav_sc0001006.1_g200.1.mk,709,672,759,579,788,570
Pav_sc0001535.1_g020.1.mk,0,0,0,0,0,0
MSTRG.7945.1,29,27,32,23,17,23
Pav_sc0001968.1_g010.1.br,2,11,0,6,0,4
MSTRG.2146.3,388,232,0,220,180,199
Pav_sc0004156.1_g020.1.br,0,0,0,0,0,0
MSTRG.7858.1,31,31,28,46,35,34
MSTRG.20950.2,0,305,0,0,0,0
Pav_sc0000998.1_g290.1.mk,2816,2563,1681,3027,1808,1995
Pav_sc0000405.1_g330.1.br,0,0,0,0,0,0
Pav_sc0000087.1_g560.1.mk,141,137,67,38,1,59
Pav_sc0000845.1_g010.1.mk,0,0,0,0,0,0
MSTRG.23772.1,100,80,0,61,55,45
Pav_sc0000563.1_g300.1.mk,13,24,50,9,7,27
MSTRG.9726.2,0,15,0,0,0,0
Pav_sc0001898.1_g010.1.br,20,39,0,28,15,8
Pav_sc0002360.1_g690.1.br,0,0,0,0,0,0
Pav_sc0000169.1_g100.1.mk,0,0,0,0,0,0
Pav_sc0000396.1_g520.1.mk,0,0,0,0,0,0
Pav_co4014287.1_g010.1.br,600,458,0,317,364,294
MSTRG.22087.1,473,415,387,251,247,170
MSTRG.318.3,139,280,0,123,226,78
Pav_sc0000096.1_g180.1.mk,250,201,143,169,168,200
Pav_sc0002717.1_g050.1.mk,0,0,0,0,0,0
MSTRG.17111.2,349,126,168,111,367,91
Pav_sc0000583.1_g810.1.mk,2,4,0,2,1,0
Pav_sc0001107.1_g280.1.br,0,0,0,0,0,0
Pav_sc0007253.1_g020.1.mk,872,644,996,768,889,644
Pav_sc0000908.1_g100.1.mk,2699,1844,0,1224,984,1601
MSTRG.23495.1,91,456,0,66,230,23
Pav_sc0005549.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000195.1_g280.1.br,11,23,19,11,21,23
Pav_sc0000996.1_g180.1.br,0,0,0,0,0,0
Pav_sc0003696.1_g030.1.mk,33,88,45,28,35,84
Pav_sc0000078.1_g160.1.mk,0,0,0,51,28,0
MSTRG.14891.1,59,67,72,92,79,93
Pav_sc0009244.1_g030.1.br,0,0,0,0,0,1
MSTRG.24928.1,220,3573,0,0,0,0
MSTRG.361.2,1882,1693,0,1333,1905,1919
MSTRG.24872.3,1141,858,0,1049,1554,1489
Pav_sc0000260.1_g540.1.br,0,0,0,0,0,0
Pav_sc0000254.1_g1100.1.mk,23,24,6,14,13,15
MSTRG.5674.1,3,3,0,115,17,15
Pav_sc0001699.1_g110.1.mk,83,73,73,72,86,67
Pav_sc0001371.1_g040.1.br,3,3,3,3,4,4
MSTRG.23416.6,147,440,0,0,63,38
Pav_sc0003582.1_g090.1.mk,0,0,0,0,0,0
MSTRG.18129.2,371,315,492,359,453,414
MSTRG.13178.1,1,470,0,0,1,1
MSTRG.13178.3,592,214,236,301,399,143
Pav_sc0001797.1_g230.1.br,0,0,0,0,0,1
Pav_sc0002281.1_g010.1.br,0,0,0,0,0,0
MSTRG.20750.3,118,158,111,114,256,75
MSTRG.24122.2,1375,1451,0,2046,2062,1487
Pav_sc0000383.1_g1150.1.mk,138,134,174,150,124,140
Pav_sc0000288.1_g160.1.mk,0,0,0,0,4,0
Pav_sc0000488.1_g130.1.mk,0,0,0,0,0,0
Pav_sc0000275.1_g020.1.br,0,0,0,0,0,0
Pav_sc0000815.1_g270.1.br,0,0,0,0,0,0
MSTRG.24602.1,345,299,0,257,150,117
Pav_sc0000638.1_g840.1.mk,412,367,608,285,391,299
Pav_sc0000539.1_g080.1.br,0,0,0,0,0,0
MSTRG.21979.1,1551,1437,1433,3101,3552,1686
MSTRG.22696.4,3809,3268,0,2126,3610,2667
Pav_sc0000677.1_g270.1.mk,253,165,0,103,56,56
Pav_sc0011664.1_g010.1.br,0,0,0,0,0,0
Pav_co4031457.1_g010.1.br,0,0,0,0,0,0
Pav_sc0012644.1_g010.1.mk,5,11,0,5,6,4
MSTRG.720.1,804,837,0,487,625,325
Pav_sc0002189.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000453.1_g090.1.mk,8633,9210,0,7032,8814,6641
MSTRG.24232.3,152,162,0,180,0,28
Pav_sc0000582.1_g490.1.br,1,3,0,2,7,1
Pav_sc0002690.1_g280.1.mk,3,20,0,10,39,1
Pav_sc0001405.1_g150.1.mk,0,0,0,0,0,0
MSTRG.24232.2,153,256,0,207,139,47
Pav_sc0000405.1_g340.1.br,0,0,0,0,0,0
Pav_sc0003055.1_g010.1.br,288,239,0,182,189,141
Pav_sc0000129.1_g1060.1.mk,1,0,0,0,0,0
Pav_sc0001556.1_g010.1.br,0,0,0,0,0,0
MSTRG.22207.1,189,180,211,74,59,49
Pav_sc0000008.1_g760.1.br,0,0,0,0,0,0
MSTRG.22207.3,940,503,557,176,511,245
MSTRG.22207.2,409,690,629,530,471,348
Pav_sc0000597.1_g440.1.br,1,0,2,0,3,2
MSTRG.14877.2,2276,2529,2689,3101,1819,1531
MSTRG.10407.1,78,94,75,73,59,48
MSTRG.20750.1,149,181,193,151,440,43
Pav_sc0006375.1_g010.1.br,0,0,0,0,0,0
MSTRG.16574.2,213,174,214,427,223,421
Pav_sc0000094.1_g370.1.br,0,0,0,0,0,0
MSTRG.13241.2,2222,1358,1233,939,1680,520
Pav_sc0004456.1_g090.1.mk,40,91,158,54,69,25
Pav_sc0000220.1_g2620.1.mk,618,849,681,600,784,495
Pav_sc0001106.1_g740.1.mk,0,0,0,0,0,0
Pav_sc0001305.1_g210.1.br,7,24,28,15,21,29
Pav_sc0000877.1_g1410.1.br,0,0,0,0,0,0
MSTRG.1838.2,8551,7299,0,5512,6259,4981
MSTRG.13123.1,50,70,68,49,109,75
MSTRG.5426.4,0,0,188,0,0,9
MSTRG.5426.5,67,172,135,30,0,7
MSTRG.5426.6,0,4618,3708,0,1439,0
MSTRG.20276.3,0,570,0,0,0,63
MSTRG.5426.1,659,1518,1368,4253,2365,1403
MSTRG.20276.1,2814,2526,2734,3335,2860,2019
MSTRG.5426.3,5681,220,230,238,725,1719
Pav_sc0004475.1_g020.1.br,300,198,370,337,287,242
MSTRG.23982.1,346,351,0,188,387,240
MSTRG.14416.1,114,134,161,34,65,97
Pav_sc0000108.1_g010.1.mk,7,0,5,0,0,0
Pav_sc0000084.1_g030.1.mk,120,67,107,74,103,73
MSTRG.6042.3,30,57,45,54,14,9
MSTRG.6042.2,2366,2377,3040,1218,1884,1533
Pav_co3997639.1_g010.1.br,87,86,0,31,53,50
Pav_sc0003874.1_g020.1.br,0,0,0,0,0,0
MSTRG.2980.2,1192,1027,0,796,2002,1146
MSTRG.7785.2,2736,2845,3084,2670,2600,1810
MSTRG.4058.1,396,408,0,250,282,159
Pav_sc0000184.1_g190.1.mk,165,160,202,404,360,377
Pav_sc0000554.1_g1040.1.br,9,17,10,12,17,18
Pav_sc0001687.1_g120.1.br,0,0,0,0,0,0
Pav_sc0001580.1_g540.1.br,0,0,0,0,0,0
MSTRG.15252.2,219,184,222,267,506,108
Pav_sc0004527.1_g010.1.mk,5,0,6,3,0,3
Pav_co4064081.1_g010.1.mk,5,1,0,2,1,3
Pav_sc0000431.1_g090.1.mk,4,8,5,4,5,5
MSTRG.712.1,29,23,0,15,12,15
Pav_sc0001080.1_g320.1.mk,1518,1464,1575,1213,1567,1165
MSTRG.22217.4,131,187,87,154,214,122
Pav_co4053289.1_g010.1.mk,0,0,0,0,0,0
MSTRG.22217.2,1526,1332,1166,1058,922,866
Pav_sc0001503.1_g050.1.br,305,195,297,453,497,288
MSTRG.11619.1,3069,2702,3474,2511,2706,2044
Pav_sc0000054.1_g300.1.mk,0,0,0,0,0,0
Pav_sc0000636.1_g380.1.mk,0,0,14,0,48,44
Pav_sc0001488.1_g020.1.br,0,0,0,0,0,0
Pav_sc0000024.1_g380.1.mk,607,568,709,889,724,702
Pav_sc0001293.1_g320.1.mk,897,1432,1198,602,1331,886
Pav_co4014321.1_g010.1.br,11,2,0,11,7,5
Pav_sc0000153.1_g020.1.mk,176,145,0,88,176,99
Pav_sc0001218.1_g170.1.mk,2289,1823,0,1611,1770,1227
MSTRG.10088.1,30,37,15,33,29,17
Pav_sc0000910.1_g810.1.mk,286,217,380,293,380,339
Pav_sc0000667.1_g580.1.br,0,0,0,0,0,0
MSTRG.20240.1,913,741,1246,1207,1478,1460
Pav_sc0000209.1_g050.1.br,0,0,0,0,0,0
MSTRG.19967.2,3024,2778,3714,2212,2974,2371
MSTRG.19967.3,11,0,0,0,0,0
Pav_sc0000554.1_g1700.1.mk,0,21,37,9,47,32
Pav_sc0000484.1_g750.1.mk,0,0,0,0,0,0
Pav_sc0000926.1_g030.1.br,168,162,105,86,83,83
Pav_sc0001338.1_g040.1.br,0,0,0,0,0,0
Pav_co4031391.1_g010.1.br,0,0,0,0,0,0
Pav_sc0001308.1_g440.1.br,0,0,0,0,0,1
Pav_sc0008875.1_g010.1.br,0,0,0,0,0,0
MSTRG.20794.2,146,153,65,158,265,145
Pav_sc0000355.1_g180.1.mk,0,0,0,0,0,0
Pav_sc0000094.1_g040.1.mk,69,54,8,27,0,4
Pav_sc0004750.1_g020.1.br,0,0,0,0,0,0
Pav_sc0000069.1_g570.1.mk,407,573,948,324,514,520
Pav_sc0000624.1_g2410.1.br,0,0,0,0,0,0
MSTRG.20008.2,1342,1420,1904,1464,1517,1358
MSTRG.20008.1,985,1027,1278,987,1495,1226
Pav_sc0001183.1_g560.1.mk,20,117,5,18,199,14
Pav_sc0002060.1_g050.1.br,0,0,0,0,0,0
MSTRG.19470.2,154,0,0,99,72,147
MSTRG.21609.1,236,194,379,136,291,169
Pav_sc0000162.1_g390.1.mk,0,0,0,3,6,0
Pav_sc0000890.1_g810.1.mk,3,0,4,4,3,3
Pav_sc0002610.1_g100.1.br,0,0,0,0,0,0
MSTRG.1609.1,95,42,0,99,112,151
Pav_co4057563.1_g010.1.mk,49,54,0,75,35,162
Pav_sc0000207.1_g590.1.br,0,0,0,0,0,0
Pav_sc0004852.1_g080.1.br,23,30,12,26,17,6
Pav_sc0000208.1_g160.1.br,0,0,0,0,0,0
Pav_sc0001369.1_g710.1.mk,0,0,0,0,0,0
Pav_sc0000051.1_g640.1.mk,27,20,30,6,28,0
Pav_sc0001226.1_g260.1.mk,0,0,0,0,0,0
Pav_sc0002208.1_g180.1.mk,690,724,904,830,979,727
Pav_sc0000675.1_g040.1.mk,252,252,145,640,683,385
MSTRG.23149.1,38,25,0,20,15,13
Pav_sc0001242.1_g260.1.mk,1087,985,1047,731,997,799
MSTRG.8029.1,543,522,599,437,618,474
